Cam1,Cam2,Temp,Press,Alt,Accel_x2,Accel_y2,Accel_z2,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Quaternion_1,Quaternion_2,Quaternion_3,Quaternion_4,Stage,Time
484,482,25.2328625,892.9721069,1053.282471,-0.3530394,-0.8237587,-13.062458,0.4737789,-0.4091727,-10.7677021,1.464451,0.6790819,-2.9281831,-55.4646416,49.0940971,14.8451195,0.9345636,0.1937711,0.2050292,-0.2167908,0,2700106
484,483,25.2323341,893.0037231,1052.991211,0.2353596,-0.588399,-11.7679806,-0.7393821,-0.2799602,-10.0283194,2.1803849,0.9319802,-2.865875,-56.3997688,45.236702,15.0789003,0.9338855,0.1947455,0.2064401,-0.2174997,0,2700132
484,483,25.2320614,893.0247192,1052.797852,-0.1176798,-0.7060788,-12.4740582,-1.0767702,-0.0502493,-9.9924278,2.3758616,1.3119383,-2.8328879,-57.8024559,41.0870857,15.1373463,0.933189,0.1957279,0.2079355,-0.2181813,0,2700158
483,483,25.232317,893.0355835,1052.697632,-0.1176798,0.1176798,-6.4723887,-0.8398808,1.3423735,-7.5589266,2.011786,1.6454707,-2.8438835,-59.5558167,36.7036819,13.6762123,0.9324751,0.1968509,0.2094247,-0.2187978,0,2700185
484,483,25.2323532,893.0507202,1052.557861,-0.3530394,0.7060788,-7.4138279,-1.1629118,-0.7609176,-5.9653068,1.504768,1.9081427,-2.8976398,-61.776741,33.3138542,12.2150784,0.9317568,0.197604,0.2111479,-0.2195223,0,2700211
484,483,25.2333908,893.0539551,1052.527832,-0.8237587,0.9414384,-6.11935,-0.0646062,0.3230311,-4.9100723,1.0686102,2.04742,-2.9868262,-62.5365257,28.3459969,9.877264,0.9310696,0.1984882,0.2126751,-0.220165,0,2700237
484,482,25.2346115,893.0529175,1052.537231,-0.7060788,2.9419951,-3.2950346,-0.8255238,3.0436704,-1.8161523,0.6593304,2.0046594,-3.1432078,-63.0040894,25.248394,7.0718875,0.9303592,0.1999804,0.2139197,-0.2206113,0,2700263
483,483,25.2353783,893.0532227,1052.533936,-1.176798,2.7066355,-4.0011134,0.904487,0.4019942,-5.8002019,0.1132169,1.7566481,-3.2898152,-63.1794281,21.7416725,4.9094095,0.9297289,0.200738,0.2152751,-0.2212609,0,2700289
484,482,25.2363987,893.0499878,1052.564575,-0.588399,2.7066355,-4.3541527,-1.3495519,-0.8829515,-12.8494587,-0.7823116,1.3058296,-3.4547489,-63.413208,17.3582706,3.8573933,0.9290468,0.2013016,0.216954,-0.2219733,0,2700315
484,483,25.2364349,893.060791,1052.464844,-1.2944778,2.4712758,-6.5900693,0.1866402,0.0502493,-9.6047897,-1.8928646,0.8489025,-3.7516296,-62.5365257,15.1957912,3.2729399,0.9284071,0.2018583,0.2184848,-0.2226418,0,2700341
484,482,25.2368889,893.0772095,1052.313355,-1.5298375,3.7657537,-8.8259859,1.5864414,3.9840498,-12.8925285,-2.7334151,0.3186715,-4.0387359,-61.2507286,11.9812975,3.0391583,0.9278024,0.2026148,0.2197917,-0.2231884,0,2700368
484,483,25.2370911,893.0892334,1052.202026,-2.2359161,3.059675,-12.7094183,4.7377887,9.2243309,-21.7866478,-3.0950472,-0.2506549,-4.3295078,-58.9713631,7.1303329,4.0327296,0.9272453,0.2033487,0.2209796,-0.2236627,0,2700394
484,483,25.2368164,893.1106567,1052.004273,-0.3530394,1.7651969,-10.0027828,-0.6963114,4.1635113,-10.7389879,-3.0718346,-0.8749592,-4.3698249,-56.9842224,3.6236119,6.4874344,0.9266236,0.2040427,0.2224736,-0.2241255,0,2700420
484,483,25.2377644,893.1291504,1051.834351,-0.7060788,0.1176798,-11.8856602,-0.5958129,3.4743783,-12.949955,-2.4084346,-1.1742833,-4.3197336,-53.7697258,1.987142,9.2928114,0.926011,0.2046169,0.2240301,-0.224583,0,2700446
484,483,25.2376003,893.1692505,1051.464111,0.4707192,2.0005567,-8.7083054,-1.026521,0.1794617,-6.4821563,-1.9515074,-1.1022011,-4.2598691,-50.6721191,-2.4547048,11.6306257,0.9253966,0.2048882,0.2258263,-0.2250688,0,2700472
483,483,25.2379093,893.18396,1051.328735,0,0.9414384,-6.9431086,-0.8829515,2.2755742,-10.2293167,-1.5031325,-0.7369036,-4.211,-47.4576263,-3.6236119,12.8579779,0.9247975,0.2053255,0.2274999,-0.2254469,0,2700498
484,482,25.2384377,893.2208862,1050.988525,2.2359161,3.059675,-13.062458,-10.9184494,3.3810585,-15.3332081,-1.749922,0.7279512,-3.7552946,-43.600235,-6.1367621,14.4944477,0.9241032,0.2056394,0.2296607,-0.2258164,0,2700524
484,483,25.23913,893.2608643,1050.619873,-1.0591182,5.530951,-12.8270979,-3.4384861,7.688139,-8.8869438,-1.6204187,1.9851117,-1.8445081,-41.4962006,-6.4289889,14.7866745,0.9234967,0.2063763,0.2313608,-0.2258901,0,2700551
484,482,25.2392044,893.2841187,1050.405396,0.1176798,5.1779113,-7.6491866,-1.012164,5.3910289,-11.0907326,-1.7621393,2.5275602,0.8420773,-41.6130943,-4.8509641,15.2542372,0.922937,0.2070066,0.2330164,-0.2258988,0,2700577
483,483,25.2379646,893.3046875,1050.215576,-0.588399,4.5895123,-11.7679806,-1.931008,5.6135616,-15.1537457,-1.8965297,2.6448462,3.7058134,-44.2431335,-2.805377,15.6633539,0.9223726,0.2076355,0.2347358,-0.2258469,0,2700603
484,483,25.2373085,893.3353882,1049.932739,-0.588399,5.7663102,-12.3563795,1.2346964,2.979064,-17.9964199,-1.9478424,2.1500454,6.5280108,-49.444767,2.0455875,16.3062534,0.9218668,0.2081931,0.2362997,-0.2257677,0,2700629
484,482,25.2376919,893.3588867,1049.716065,-1.176798,3.1773546,-15.8867741,0.5455636,5.8791652,-14.0482626,-1.980829,0.9246498,9.0667667,-54.5295105,9.5265923,16.0140266,0.9213539,0.2091195,0.23767,-0.2255667,0,2700655
484,483,25.2381287,893.3827515,1049.496216,-1.2944778,3.1773546,-8.1199055,2.1750758,1.6797615,-8.3916292,-1.7621393,-0.5108835,10.3337011,-58.9713631,20.2220917,16.7153721,0.920912,0.2099779,0.2387716,-0.2254104,0,2700681
484,483,25.2384567,893.4094849,1049.250122,-0.9414384,3.059675,-8.5906258,0.2943172,-0.6819544,-8.1834536,-1.455485,-1.9549689,10.683116,-57.9777908,31.6189346,18.5271778,0.9204194,0.2107316,0.2400305,-0.2253825,0,2700707
484,483,25.2394409,893.4488525,1048.886475,1.5298375,-1.176798,-9.5320644,0.9619147,-0.6460621,-1.9812572,-1.0828571,-2.9323533,10.7270985,-55.9322052,42.5482178,20.1636467,0.9201001,0.2112654,0.2407553,-0.2254128,0,2700734
484,483,25.24119,893.4953613,1048.457764,1.6475173,4.9425516,-11.7679806,1.8592231,3.2446673,-11.3778715,-0.7859767,-3.2280121,10.8749275,-48.6265335,51.4319115,21.5078907,0.9196585,0.2125637,0.2414374,-0.225265,0,2700760
483,483,25.2425003,893.5391235,1048.05481,2.353596,1.4121575,-12.9447775,2.2181466,0.7106684,-12.8709927,-0.5758391,-2.679455,10.9176884,-38.4570427,57.9193459,23.0274696,0.9192417,0.213705,0.2420796,-0.2251965,0,2700786
484,482,25.2431927,893.581665,1047.662231,3.1773546,2.8243151,-10.0027828,3.6969111,-0.8685946,-8.3485575,-0.8177418,-2.013612,10.7478685,-28.0537701,61.6014023,22.2676792,0.9189366,0.2146334,0.2424167,-0.2251968,0,2700812
484,483,25.2440128,893.6126709,1047.376709,2.5889556,2.5889556,-8.7083054,2.6416762,0.8614162,-7.5804625,-1.0229924,-1.6776361,10.5804911,-18.8194046,62.7118645,20.4558754,0.9186,0.2157895,0.2426895,-0.2251709,0,2700838
484,483,25.2444687,893.6326904,1047.191284,2.8243151,2.4712758,-10.238142,3.2374887,0.9260224,-10.164711,-1.1390568,-1.4821594,10.4387703,-9.9941549,61.5429573,19.1116295,0.9182754,0.216899,0.2429212,-0.2251794,0,2700864
484,482,25.2453976,893.6415405,1047.110596,4.824872,1.8828769,-14.8276558,4.1922255,1.1629118,-16.2879429,-0.9863406,-0.4070365,10.2359629,-0.5844535,56.2828789,17.1244888,0.9179497,0.2179636,0.2431745,-0.2252058,0,2700890
484,482,25.2453804,893.6407471,1047.11731,5.530951,1.4121575,-15.7690935,3.4672,0.9403793,-11.5860472,-0.9057063,1.0675921,10.0258255,6.9549971,49.6201019,15.6049089,0.9176604,0.2189685,0.2433717,-0.2251975,0,2700917
484,483,25.2463627,893.6541138,1046.994873,4.824872,1.6475173,-11.1795807,2.9862425,2.4837499,-9.6263256,-0.7688725,2.1304977,9.886548,11.5721798,41.2624207,15.7217999,0.9174024,0.2200656,0.2434963,-0.2250439,0,2700943
484,483,25.2472553,893.6940308,1046.626343,3.6480737,2.0005567,-8.237586,3.531806,2.8211379,-10.2580299,-0.7725377,2.8134451,9.7888098,13.6177673,33.6060791,18.234951,0.917205,0.2210834,0.2436021,-0.2247364,0,2700969
485,482,25.2473469,893.7272339,1046.321289,4.7071919,2.1182363,-9.5320644,5.814559,-0.1363909,-13.6319103,-0.9399148,3.5049446,9.6629715,11.9228516,25.4821739,20.7481003,0.9171008,0.221718,0.2437691,-0.2243552,0,2700995
484,482,25.2468376,893.7729492,1045.899414,4.3541527,2.0005567,-13.7685375,5.4843493,0.4953143,-13.768301,-1.3479728,3.7749469,9.4491682,7.8901224,19.1700764,24.2548218,0.9170461,0.2222615,0.2439711,-0.2238205,0,2701021
484,483,25.2473106,893.8358154,1045.320557,0.4707192,3.2950346,-16.2398109,3.6035907,1.8017954,-16.7689018,-1.9563944,3.2068422,9.1510668,1.987142,15.0789003,27.5862064,0.9169707,0.2227796,0.2443159,-0.2232376,0,2701047
485,482,25.2484035,893.9006958,1044.72229,-0.3530394,3.1773546,-13.1801386,2.0889342,3.3308091,-12.1531467,-2.1824145,1.5868276,8.7967644,-4.3249564,12.0397425,30.0409107,0.9169036,0.2233595,0.2445819,-0.2226417,0,2701073
484,482,25.2484951,893.9478149,1044.288208,-1.7651969,1.5298375,-9.4143839,1.0695918,2.756532,-5.7140603,-1.373629,-0.3777149,8.5670795,-8.7668028,11.3383989,31.9111652,0.916846,0.2240959,0.2446686,-0.2220431,0,2701100
485,482,25.2471104,893.9697266,1044.086792,-0.3530394,0.7060788,-6.0016699,0.1722832,2.3473589,-3.682554,-0.2288676,-1.0655493,8.3960371,-12.3319693,8.8836937,32.320282,0.9167418,0.2249334,0.2448089,-0.2214708,0,2701126
485,483,25.2460728,894.0024414,1043.784546,-0.4707192,1.0591182,-3.1773546,0.2081756,2.5196424,-4.7162533,0.810825,-1.0288973,8.1846771,-14.4360018,7.1303329,32.203392,0.9166104,0.2257245,0.2450338,-0.2209606,0,2701152
484,482,25.2457256,894.0248413,1043.578125,1.176798,0.2353596,-3.4127142,0.8111668,1.0552348,-3.194418,1.6574843,-0.5817439,7.8487015,-17.5920525,4.3249564,31.5020447,0.9164991,0.2263104,0.2452901,-0.2205383,0,2701178
484,483,25.24547,894.041748,1043.421753,1.2944778,-0.2353596,-6.11935,0.7178468,0.337388,-4.6731825,2.2060413,-0.0026437,7.3929963,-21.9170074,3.0391583,30.7422543,0.9162986,0.2267088,0.2459177,-0.220263,0,2701204
485,483,25.2458534,894.0497437,1043.349365,0,-0.588399,-8.237586,1.2562319,0.1507478,-10.8897352,2.5786691,0.1537378,6.7479224,-25.9497375,-1.1104617,29.573349,0.9160211,0.226964,0.2468817,-0.2200761,0,2701230
484,483,25.2461452,894.0808105,1043.062256,-2.4712758,-0.2353596,-16.9458904,2.4622147,0.8542377,-18.7645149,3.2066386,-1.5334719,5.9745669,-30.8591461,-0.7597896,26.9433079,0.9156831,0.2273159,0.2479084,-0.2199655,0,2701256
484,483,25.2466545,894.1004028,1042.881958,-3.8834333,-0.9414384,-18.8287678,-0.2368895,2.3258235,-18.0610256,3.5218449,-2.7246592,5.1083603,-33.3138542,-2.7469316,25.0146122,0.9152582,0.2277432,0.2491316,-0.2199097,0,2701283
484,482,25.2480583,894.1260376,1042.645508,-3.6480737,-1.4121575,-14.9453354,0.6532406,-4.6875396,-15.0676041,3.1479955,-4.128427,4.2665877,-33.839859,-4.2080655,23.3196964,0.9148831,0.2276399,0.2504613,-0.2200667,0,2701309
484,482,25.2482395,894.15979,1042.334473,-1.7651969,5.7663102,-2.0005567,2.4263222,-1.3639089,-10.3298159,2.7717025,-5.192555,3.5726447,-32.320282,-5.8445354,21.9754524,0.9145656,0.2276231,0.2515555,-0.2201557,0,2701335
484,483,25.248951,894.2055054,1041.914429,-1.8828769,1.0591182,-9.0613451,-6.3098731,-2.361716,-17.6159592,2.0227816,-5.6360426,2.5647173,-31.6773796,-6.0198712,21.2156639,0.9140722,0.2276077,0.2531837,-0.2203548,0,2701361
484,483,25.2496433,894.2549438,1041.458252,-0.588399,-0.9414384,-17.4166107,-0.4522435,-4.421936,-19.5756817,1.5768501,-5.6054993,1.3051132,-29.3980122,-7.3641143,21.4494457,0.9136905,0.2273831,0.2545743,-0.2205672,0,2701387
484,482,25.2504444,894.2852173,1041.179443,1.7651969,1.2944778,-29.6553116,-0.1435694,3.8476586,-32.6476707,2.4687133,-4.678206,0.0577264,-26.4757462,-8.6499128,20.2805367,0.913276,0.227492,0.2558797,-0.2206608,0,2701413
484,483,25.2503166,894.3240356,1040.821777,5.7663102,2.7066355,-18.8287678,0.2871387,-0.9619147,-16.6899376,4.1999054,-2.5255172,-1.5940531,-22.7936878,-10.1694908,16.9491539,0.9128346,0.2274285,0.2573564,-0.2208358,0,2701439
483,482,25.2497883,894.3582153,1040.506958,4.9425516,1.7651969,-9.4143839,3.7184463,0.5096712,-12.1387901,4.8584175,-2.2836144,-2.8512139,-18.7609577,-13.3255405,11.9812975,0.9125123,0.2273864,0.2585258,-0.2208449,0,2701466
484,483,25.2499714,894.3835449,1040.273804,3.4127142,-0.4707192,-15.1806927,3.6035907,0.660419,-16.2376938,4.9610429,-2.5255172,-4.1389174,-13.9099941,-15.6049089,5.4938631,0.9122537,0.2274879,0.2595178,-0.2206454,0,2701492
484,482,25.2499714,894.4008179,1040.115234,5.1779113,1.176798,-18.3580494,3.5892339,1.7084754,-20.7816639,4.10461,-2.8456104,-5.6416464,-7.6563411,-15.0789003,-1.811806,0.912159,0.2280474,0.259764,-0.2201687,0,2701518
485,482,25.2508278,894.4215088,1039.92395,4.0011134,2.353596,-16.7105312,3.5964124,1.0911272,-14.464613,2.7472677,-3.0459743,-7.1223836,0.818235,-12.2735243,-7.4225597,0.9122048,0.229062,0.2591205,-0.2196839,0,2701544
484,483,25.2506084,894.4396362,1039.75708,2.9419951,4.3541527,-13.4154978,3.0580275,2.0386848,-14.7445726,1.3813732,-3.0410874,-8.130311,8.8836937,-7.0134425,-11.8644066,0.9119802,0.2297797,0.2591782,-0.2197985,0,2701570
484,483,25.2501526,894.4466553,1039.692505,2.7066355,4.9425516,-5.7663102,6.5252271,-0.3948157,-14.1487608,-0.2105417,-2.4986389,-8.6043425,15.8971357,-0.1168907,-15.7802448,0.9118651,0.2298825,0.2591823,-0.2201634,0,2701596
484,482,25.2503891,894.4502563,1039.65918,5.413271,4.2364726,-8.4729452,4.1276188,2.2827528,-11.8516502,-2.0370286,-0.622061,-8.8095932,20.9818821,9.7019281,-17.2998257,0.9116988,0.2300888,0.2591568,-0.2206662,0,2701622
484,483,25.2494068,894.4829712,1039.358154,7.6491866,4.2364726,-8.5906258,4.3142595,3.3020952,-13.7252302,-2.8348188,1.6075971,-8.8205891,24.7223835,18.7609577,-15.8971357,0.9114562,0.2303968,0.259216,-0.2212764,0,2701649
484,483,25.2480755,894.5372925,1038.857666,7.2961473,3.059675,-8.0022268,5.3336015,1.8520448,-12.2177525,-2.7688453,3.6747649,-8.6238899,24.8392754,27.9953232,-12.5073061,0.911176,0.2307269,0.2592751,-0.2220159,0,2701675
485,482,25.2478218,894.578125,1038.481567,4.4718323,1.2944778,-8.5906258,7.0707912,0.6173482,-12.6915312,-1.9637249,5.3986268,-8.4455175,22.8521328,40.2104034,-6.0198712,0.9108305,0.2311618,0.2593878,-0.2228482,0,2701701
484,483,25.2447052,894.5995483,1038.28418,2.4712758,2.2359161,-13.1801386,4.2568312,-0.6819544,-10.6528463,-0.8605023,5.9484057,-8.549365,16.832262,50.7305679,0.8766803,0.9103458,0.2317482,0.2597852,-0.2237549,0,2701727
483,482,25.2429562,894.6389771,1037.921509,0.7060788,2.2359161,-8.8259859,2.7421746,-1.0911272,-6.0729837,0.1290994,5.2642365,-8.6434374,8.9421387,57.3933372,6.0783167,0.90983,0.2323618,0.2602294,-0.2246982,0,2701753
484,483,25.2423744,894.6760864,1037.57959,0.1176798,1.0591182,-4.2364726,2.3258235,-0.1435694,-3.897908,0.8389248,4.1732311,-8.7533941,-0.6428989,62.4196358,11.163063,0.9093151,0.233188,0.2605572,-0.225545,0,2701779
484,483,25.2416439,894.6988525,1037.369873,-1.176798,0.9414384,0,-0.2512464,2.0602202,2.4909284,1.3202866,3.2471592,-8.7985973,-12.2150784,64.9912338,13.7346582,0.9089819,0.2340251,0.2603348,-0.2262769,0,2701805
484,483,25.2427006,894.7459106,1036.936646,0.4707192,-1.2944778,-1.4121575,1.2131611,1.3208381,1.3351951,1.563411,2.007103,-8.8731232,-23.2028046,65.7510223,16.6569271,0.908797,0.2348539,0.2596994,-0.2268906,0,2701832
484,483,25.2429028,894.7681274,1036.732056,-2.8243151,1.8828769,5.6486301,0.0358923,-2.0602202,3.3523445,1.5169852,1.0040622,-8.9769707,-30.5084743,63.9392204,17.8842773,0.9085667,0.2344332,0.259893,-0.2280232,0,2701858
484,482,25.2439404,894.8088989,1036.35669,-1.5298375,1.6475173,0.1176798,0.1866402,0.904487,0.0430708,1.4204686,0.1109773,-9.3483763,-39.2752762,59.088253,19.9883099,0.9080915,0.2359316,0.2598552,-0.2284134,0,2701884
484,483,25.2448521,894.8412476,1036.058594,-4.0011134,1.6475173,0.4707192,-7.9465637,7.4440713,0.8255238,1.6367148,-1.7118446,-8.4870567,-45.8211555,52.6592598,21.6832256,0.9073606,0.2371576,0.2607971,-0.2289746,0,2701910
483,483,25.2455444,894.8670654,1035.821777,-9.7674227,0.2353596,0.1176798,-0.445065,-0.337388,-8.5998039,2.8120196,-3.3843935,-4.5103235,-48.5096436,45.5873756,24.1963768,0.9066621,0.2381154,0.2619115,-0.2294746,0,2701936
484,483,25.2463455,894.895874,1035.555908,-5.413271,-0.588399,-6.4723887,-3.0580275,0.3661019,-3.6466615,1.7454489,-4.4582944,-3.1102209,-47.4576263,40.5026283,27.9953232,0.9059074,0.2390355,0.2633222,-0.2298842,0,2701962
484,483,25.2472553,894.9195557,1035.338013,-5.413271,0.9414384,-8.8259859,-4.7234321,3.0364919,-11.9018993,0.7314125,-5.4967656,-1.4511108,-44.3600235,37.6388092,31.092926,0.9052853,0.2400812,0.2643622,-0.2300513,0,2701988
484,483,25.2477837,894.9518433,1035.041138,-5.7663102,3.2950346,-10.9442225,-2.239682,1.2275181,-10.4805632,-0.2704064,-6.0856395,0.8396339,-38.2817078,37.9894791,34.2489777,0.9047948,0.2409921,0.2651759,-0.2300918,0,2702015
484,483,25.2487507,894.9772949,1034.806397,-3.6480737,3.4127142,-9.8851032,-1.6007982,2.7349963,-9.5904322,-1.1476089,-6.1320653,2.7284291,-31.3851528,39.8012848,35.5347748,0.9043754,0.2420443,0.2657599,-0.2299624,0,2702041
484,483,25.2494965,895.0184937,1034.427246,-1.5298375,4.2364726,-7.2961473,-0.8327023,0.4522435,-8.3126659,-1.908747,-5.8474021,3.3612854,-23.6703682,41.0870857,35.8854485,0.9040053,0.242869,0.2663358,-0.229882,0,2702067
483,483,25.2494602,895.0599976,1034.0448,-1.6475173,2.2359161,-4.4718323,-3.1226335,2.4478576,-8.4131641,-2.3314657,-5.5761776,3.7534609,-16.1309185,44.3600235,33.9567528,0.9035631,0.243909,0.2669744,-0.2297782,0,2702093
484,483,25.2501526,895.0838623,1033.824585,-2.7066355,2.9419951,-10.3558226,-4.2568312,4.7665029,-16.388443,-2.7798407,-5.8058634,5.6300392,-10.1110458,44.8860321,30.0409107,0.9031543,0.2449879,0.2674922,-0.2296354,0,2702119
484,483,25.2503891,895.1159058,1033.531128,-1.0591182,6.4723887,-22.0061226,-0.8829515,6.3529439,-22.5475674,-3.0119696,-5.7435546,9.7460489,1.987142,43.7755699,24.8977203,0.9028582,0.2460698,0.2677235,-0.2293734,0,2702145
484,483,25.2498436,895.1516724,1033.201416,0.9414384,4.9425516,-20.0055656,-1.2418749,6.5467629,-20.063818,-2.2092927,-4.8968959,12.6965275,10.9292812,38.047924,18.8194046,0.9025933,0.2471911,0.2678848,-0.2290217,0,2702171
484,483,25.2491512,895.1764526,1032.973511,3.059675,6.7077489,-13.2978172,2.397608,8.0039921,-12.1244326,-0.6943469,-3.2597771,15.2743797,16.2478085,25.7744007,14.3191118,0.9024892,0.2484259,0.2676712,-0.2283445,0,2702198
484,483,25.2492046,895.1784668,1032.954102,7.8845468,8.0022268,-12.3563795,6.2668023,8.9946203,-14.5148621,-0.1189119,-1.3184474,16.1906776,15.7802448,9.93571,10.7539454,0.9025553,0.249443,0.2674315,-0.2272529,0,2702224
484,483,25.2490959,895.1796265,1032.944092,6.8254285,8.4729452,-8.9436646,5.1972108,9.2674017,-13.5314121,-0.1531203,0.4066361,16.6378307,6.6627703,-3.2729399,11.9228516,0.9027953,0.2500582,0.267535,-0.2254949,0,2702250
484,482,25.2498798,895.1809692,1032.931885,6.11935,9.8851032,-7.6491866,-0.5096712,15.9290199,-7.4225354,-1.2453473,1.6980052,16.9078331,-8.1239042,-10.2279377,13.7346582,0.9028255,0.250508,0.2681827,-0.2241012,0,2702276
484,483,25.251646,895.2140503,1032.627197,2.8243151,15.651413,-7.5315075,5.8360939,10.6887379,-7.6737823,-3.2697549,1.7639786,16.8223114,-24.3717117,-10.6370544,17.1244888,0.9027787,0.2509636,0.2687754,-0.223067,0,2702302
484,483,25.2523937,895.2583618,1032.219238,4.5895123,15.2983732,-8.4729452,3.4384861,6.8697934,-8.7003031,-4.6796322,0.0682167,16.4093666,-36.9374619,0.4675628,20.9234371,0.9025612,0.2516799,0.2695031,-0.222261,0,2702328
484,483,25.2529411,895.2841187,1031.982422,2.1182363,8.4729452,-6.11935,2.5698915,5.3407803,-5.6638107,-4.5293589,-2.0966897,15.5492687,-49.1525421,12.0397425,25.306839,0.902344,0.2526426,0.2699697,-0.2214825,0,2702354
484,482,25.2543793,895.3115234,1031.730713,1.7651969,5.530951,-7.2961473,2.2971096,4.2352962,-9.1525459,-2.8311534,-3.5627661,14.558445,-51.4319115,27.0601997,28.8720036,0.9020497,0.253729,0.2704744,-0.2208229,0,2702381
483,483,25.2551632,895.3521729,1031.356079,2.4712758,3.2950346,-8.9436646,1.916651,2.0458634,-13.2227373,-0.7603204,-3.1485996,13.6983471,-46.6978378,38.106369,31.5020447,0.9017007,0.2548116,0.2710531,-0.2202915,0,2702407
484,483,25.2553082,895.4069214,1030.85144,5.8839903,3.4127142,-14.3569355,-9.611969,12.9930277,-18.4989109,0.4162061,-1.1278574,12.441186,-39.6259499,45.4704857,31.9111652,0.90117,0.2563315,0.2718301,-0.2197421,0,2702433
484,483,25.2551441,895.4576416,1030.385132,6.4723887,2.8243151,-14.8276558,2.4191434,-2.498107,-9.8703938,-0.5587349,0.6241041,11.1009483,-33.1969604,49.1525421,31.9111652,0.9008228,0.257121,0.2724697,-0.2194509,0,2702459
485,482,25.2557278,895.5135498,1029.871582,3.6480737,6.2370291,-13.650857,5.8935223,1.2418749,-8.4921274,-2.211736,0.5996695,9.7509365,-27.7030983,52.7761536,30.6838093,0.9006023,0.2581315,0.2725779,-0.2190348,0,2702485
484,483,25.2558918,895.5695801,1029.355347,2.9419951,4.118793,-7.4138279,4.4434719,0.3732803,-9.3750792,-3.2318811,-0.576857,8.1577997,-22.2676792,55.2308617,28.6966686,0.9003133,0.2590739,0.2728436,-0.2187794,0,2702511
483,483,25.2565842,895.6083984,1028.997559,2.1182363,2.0005567,-8.8259859,2.7996027,-0.689133,-9.4253283,-3.4566793,-1.9500821,6.2763348,-15.8386898,57.3348923,25.8912926,0.8999574,0.259926,0.2732413,-0.2187369,0,2702537
484,483,25.2572575,895.652771,1028.59021,2.0005567,-0.588399,-10.238142,2.1894326,1.1485548,-12.0526476,-2.6540027,-2.7955196,4.2824702,-9.1174755,57.8024559,21.6247807,0.8995197,0.2609755,0.2736212,-0.2188125,0,2702564
484,482,25.2574768,895.6793823,1028.345215,2.353596,-1.5298375,-12.5917397,0.8614162,-1.378266,-10.5523481,-1.4200548,-2.5633907,2.3826792,-4.5002923,59.205143,18.0596142,0.8990189,0.2618426,0.2741629,-0.219156,0,2702590
484,483,25.2568932,895.6962891,1028.189087,3.059675,-2.9419951,-10.9442225,2.2971096,-1.1557332,-12.0957184,-0.5733957,-1.6605319,0.6930262,-1.5195792,58.6791344,16.5400352,0.8985223,0.2627427,0.2746084,-0.2195577,0,2702616
484,482,25.2567654,895.7347412,1027.835693,4.7071919,-1.5298375,-9.0613451,8.3270226,-1.6654046,-8.2839518,0.0692346,-0.6000698,-0.5897908,-0.1753361,58.8544731,15.0789003,0.8982605,0.2634183,0.2744731,-0.2199882,0,2702642
484,483,25.2572403,895.7485962,1027.708496,3.4127142,-0.9414384,-10.3558226,2.9144578,-2.2683959,-8.8366938,-0.0407211,0.4188534,-1.6502528,-1.7533606,59.0298042,14.9035645,0.8977669,0.2641581,0.2749372,-0.2205356,0,2702668
484,483,25.2564392,895.7579956,1027.621826,-0.2353596,2.4712758,-5.7663102,-0.9690932,-8.9013004,-5.15414,-0.5477393,1.1005789,-2.2647834,-3.6236119,60.4909439,15.0789003,0.8972986,0.2640527,0.2758187,-0.2214652,0,2702694
484,483,25.2551079,895.7781982,1027.436157,0.9414384,0.588399,-3.1773546,1.4572289,1.1126626,-9.468399,-0.8079679,1.4805371,-2.6398547,-5.2600818,62.4780846,15.8971357,0.8966812,0.2651793,0.2764086,-0.2218841,0,2702720
484,483,25.2546902,895.8079224,1027.162842,1.7651969,-1.4121575,-10.4735031,0.4881358,-1.5505491,-8.6572323,-0.9276975,1.8336172,-3.068682,-9.877264,64.2314453,15.546463,0.8960193,0.2660427,0.277262,-0.2224586,0,2702747
484,483,25.2551079,895.8288574,1026.970093,0.7060788,-0.8237587,-12.5917397,0.9690932,-1.2490535,-11.8875437,-0.6014954,2.1414933,-3.4730749,-14.2606659,65.4003525,15.8971357,0.8953308,0.2670095,0.2781215,-0.2229989,0,2702773
484,482,25.255127,895.854248,1026.736206,-0.2353596,-1.2944778,-11.6503,0.2943172,-0.9978071,-12.4761772,0.0973344,2.2086885,-3.9483278,-19.2285213,65.8679123,15.488018,0.8945848,0.268048,0.2790743,-0.2235559,0,2702799
484,482,25.2555828,895.8771973,1026.525147,-0.7060788,-1.5298375,-8.9436646,0.3876373,-0.6317052,-10.2436743,1.2311003,1.9557903,-4.3795986,-24.9561653,65.2250137,16.7153721,0.8938164,0.2691439,0.2800458,-0.2240976,0,2702825
484,483,25.2566566,895.9018555,1026.298462,-0.9414384,-2.7066355,-9.2967052,-1.1700903,-0.8614162,-9.2530451,2.3343232,1.3974595,-4.7180176,-28.9304504,64.6990051,18.5271778,0.8929864,0.2702403,0.2811745,-0.2246724,0,2702851
484,483,25.2574577,895.9337158,1026.004517,-1.0591182,-1.6475173,-7.2961473,0.567099,-1.6510476,-8.9802628,3.018492,0.6509822,-4.9623637,-34.0151978,61.8351822,20.6312103,0.8922301,0.2712264,0.28218,-0.2252279,0,2702877
