time,state,pressure,altitude,startAlt,temperature,velocity_world_x,velocity_world_y,velocity_world_z,baro_vz,lsm_accel_r,lsm_accel_p,lsm_accel_y,lsm_gyro_r,lsm_gyro_p,lsm_gyro_y,adxl_accel_r,adxl_accel_p,adxl_accel_y,predicted_apogee,airbrake_deployment,mag_r,mag_p,mag_y,q0,q1,q2,q3,accel_world_x,accel_world_y,accel_world_z,alt_fused,cam1_on,cam2_on,main_p_ematch_voltage,main_s_ematch_voltage,drogue_p_ematch_voltage,drogue_s_ematch_voltage,roll,pitch,yaw,t_burnout,t_apogee,t_drogue,t_main,t_land,drogue_validated_baro,main_validated_baro
1305890,1,938.202,644.443,650.261,42.380,-0.000,-0.000,0.123,0.160,0.360,-2.483,-9.867,-0.000,0.001,0.001,6.727,-1.922,1.922,0.000,0,19.236,8.052,-32.921,0.464,-0.305,0.624,-0.550,-0.000,-0.000,0.371,-5.939,1,1,14154,14222,14194,14160,-113.340,-87.909,14.113,0,0,0,0,0,0,0
1306890,1,938.226,644.237,650.261,42.380,-0.000,-0.000,0.077,-0.048,0.361,-2.467,-9.864,0.001,0.001,0.000,8.649,-1.922,-18.259,0.000,0,19.362,8.052,-33.103,0.463,-0.305,0.624,-0.550,0.001,-0.008,0.365,-5.928,1,1,14156,14218,14190,14164,-113.366,-87.925,14.066,0,0,0,0,0,0,0
1307889,1,938.201,644.453,650.261,42.400,-0.001,-0.000,0.183,0.133,0.361,-2.472,-9.867,-0.000,0.001,0.000,7.688,-2.883,-12.493,0.000,0,19.334,7.786,-33.439,0.463,-0.305,0.624,-0.550,0.000,-0.000,0.368,-5.858,1,1,14154,14219,14186,14164,-113.374,-87.902,14.055,0,0,0,0,0,0,0
1308890,1,938.217,644.313,650.261,42.400,-0.001,-0.000,0.096,0.022,0.363,-2.462,-9.866,0.001,0.002,0.000,9.610,-2.883,-16.337,0.000,0,19.572,7.758,-33.355,0.463,-0.305,0.624,-0.551,-0.001,-0.000,0.365,-5.933,1,1,14142,14222,14181,14166,-113.387,-87.891,14.007,0,0,0,0,0,0,0
1309890,1,938.215,644.332,650.261,42.400,-0.001,-0.000,0.216,-0.027,0.372,-2.474,-9.879,-0.000,0.002,0.000,3.844,-1.922,-5.766,0.000,0,19.138,7.730,-32.529,0.464,-0.304,0.624,-0.551,-0.003,-0.003,0.381,-5.784,1,1,14160,14219,14186,14164,-113.389,-87.833,14.072,0,0,0,0,0,0,0
1310890,1,938.232,644.176,650.261,42.410,-0.001,-0.000,0.117,-0.232,0.376,-2.475,-9.869,0.001,0.001,0.000,7.688,-5.766,-4.805,0.000,0,19.236,7.282,-32.473,0.464,-0.304,0.624,-0.551,-0.000,-0.000,0.372,-5.750,1,1,14160,14212,14192,14164,-113.408,-87.821,14.069,0,0,0,0,0,0,0
1311889,1,938.197,644.488,650.261,42.420,-0.000,-0.000,0.147,0.087,0.367,-2.471,-9.875,0.001,0.002,-0.001,3.844,-1.922,0.000,0.000,0,19.866,7.506,-32.767,0.463,-0.304,0.624,-0.551,-0.001,-0.002,0.376,-5.792,1,1,14151,14224,14193,14161,-113.437,-87.868,14.048,0,0,0,0,0,0,0
1312890,1,938.216,644.324,650.261,42.420,-0.001,-0.000,0.131,-0.057,0.366,-2.483,-9.872,0.001,0.002,0.000,8.649,-4.805,-12.493,0.000,0,19.908,7.002,-32.529,0.463,-0.304,0.624,-0.551,0.000,0.000,0.376,-5.823,1,1,14152,14216,14192,14161,-113.460,-87.874,14.107,0,0,0,0,0,0,0
1313890,1,938.205,644.419,650.261,42.440,-0.001,0.000,0.068,0.069,0.358,-2.473,-9.868,-0.000,0.001,0.000,2.883,-5.766,-10.571,0.000,0,19.516,7.436,-33.621,0.463,-0.304,0.625,-0.551,-0.005,-0.009,0.370,-5.883,1,1,14155,14226,14189,14160,-113.492,-87.918,14.112,0,0,0,0,0,0,0
1314890,1,938.180,644.641,650.261,42.440,-0.001,0.000,0.198,0.261,0.347,-2.474,-9.873,-0.000,0.002,0.000,2.883,-4.805,-1.922,0.000,0,19.670,7.856,-33.173,0.463,-0.304,0.625,-0.551,-0.008,0.004,0.374,-5.803,1,1,14140,14220,14189,14159,-113.515,-87.938,14.058,0,0,0,0,0,0,0
1315890,1,938.198,644.485,650.261,42.450,-0.001,0.000,0.152,0.052,0.357,-2.479,-9.866,0.002,0.002,0.000,7.688,-5.766,-13.454,0.000,0,19.264,7.842,-33.663,0.463,-0.304,0.625,-0.551,0.000,0.000,0.369,-5.723,1,1,14148,14217,14187,14162,-113.529,-87.929,14.097,0,0,0,0,0,0,0
1316890,1,938.205,644.419,650.261,42.450,-0.001,-0.000,0.105,-0.021,0.365,-2.462,-9.867,0.001,0.001,0.000,-0.961,-5.766,-13.454,0.000,0,19.418,7.576,-34.783,0.462,-0.304,0.624,-0.551,-0.000,-0.003,0.366,-5.744,1,1,14152,14232,14194,14163,-113.535,-87.885,14.016,0,0,0,0,0,0,0
1317890,1,938.179,644.651,650.261,42.460,-0.001,0.000,0.117,0.263,0.371,-2.487,-9.867,-0.000,0.002,0.000,2.883,-5.766,-2.883,0.000,0,19.684,7.478,-32.823,0.463,-0.303,0.624,-0.551,0.000,0.000,0.372,-5.843,1,1,14152,14220,14185,14168,-113.541,-87.846,14.140,0,0,0,0,0,0,0
1318890,1,938.223,644.258,650.261,42.460,-0.001,0.000,0.118,-0.175,0.378,-2.477,-9.866,0.001,0.002,0.000,7.688,-3.844,-16.337,0.000,0,18.816,7.324,-33.873,0.463,-0.303,0.624,-0.552,-0.000,0.000,0.369,-5.745,1,1,14134,14226,14188,14159,-113.546,-87.805,14.082,0,0,0,0,0,0,0
1319890,1,938.248,644.036,650.261,42.480,-0.001,0.000,0.040,-0.340,0.369,-2.481,-9.876,0.001,0.001,0.000,11.532,-1.922,-17.298,0.000,0,18.802,7.786,-34.713,0.463,-0.303,0.624,-0.551,0.000,-0.000,0.380,-5.863,1,1,14158,14218,14187,14157,-113.580,-87.862,14.093,0,0,0,0,0,0,0
1320890,1,938.206,644.406,650.261,42.480,-0.001,0.000,0.145,0.007,0.372,-2.484,-9.870,0.001,0.001,0.000,2.883,-5.766,-13.454,0.000,0,19.278,7.674,-33.789,0.462,-0.303,0.624,-0.552,0.007,0.005,0.375,-5.792,1,1,14161,14220,14184,14158,-113.601,-87.865,14.072,0,0,0,0,0,0,0
1321890,1,938.167,644.760,650.261,42.480,-0.001,0.000,0.242,0.308,0.367,-2.475,-9.872,0.001,0.001,0.000,8.649,-3.844,-9.610,0.000,0,19.446,7.688,-33.355,0.462,-0.303,0.625,-0.552,-0.000,0.000,0.374,-5.685,1,1,14168,14225,14188,14165,-113.618,-87.870,14.069,0,0,0,0,0,0,0
1322890,1,938.195,644.503,650.261,42.490,-0.001,0.000,0.058,0.073,0.364,-2.474,-9.864,0.001,0.001,0.000,5.766,-2.883,-2.883,0.000,0,19.306,7.590,-33.033,0.462,-0.303,0.625,-0.552,-0.000,-0.000,0.367,-5.784,1,1,14148,14220,14189,14166,-113.640,-87.888,14.069,0,0,0,0,0,0,0
1323890,1,938.196,644.501,650.261,42.500,-0.001,0.000,0.182,0.057,0.361,-2.478,-9.869,0.001,0.002,-0.001,4.805,-1.922,-5.766,0.000,0,19.012,7.786,-34.559,0.462,-0.303,0.625,-0.552,0.000,-0.000,0.372,-5.741,1,1,14155,14213,14186,14166,-113.664,-87.902,14.084,0,0,0,0,0,0,0
1324890,1,938.198,644.477,650.261,42.500,-0.001,0.000,0.073,0.021,0.358,-2.481,-9.875,0.001,0.002,0.000,9.610,0.000,-7.688,0.000,0,19.264,7.380,-33.299,0.462,-0.303,0.625,-0.551,0.000,-0.000,0.379,-5.740,1,1,14164,14218,14189,14163,-113.683,-87.923,14.095,0,0,0,0,0,0,0
1325890,1,938.211,644.366,650.261,42.510,-0.001,-0.000,0.091,-0.155,0.370,-2.466,-9.867,0.001,0.001,0.000,0.000,-4.805,0.000,0.000,0,19.376,7.786,-33.579,0.462,-0.303,0.625,-0.552,0.001,-0.013,0.367,-5.639,1,1,14157,14224,14183,14162,-113.695,-87.886,14.087,0,0,0,0,0,0,0
1326890,1,938.207,644.400,650.261,42.520,-0.001,-0.000,0.048,-0.056,0.361,-2.472,-9.861,-0.000,0.002,0.000,9.610,-0.961,-7.688,0.000,0,19.670,8.052,-32.907,0.462,-0.303,0.625,-0.552,-0.007,0.001,0.362,-5.797,1,1,14161,14212,14184,14159,-113.708,-87.863,14.073,0,0,0,0,0,0,0
1327890,1,938.212,644.355,650.261,42.530,-0.001,-0.000,0.143,-0.103,0.369,-2.469,-9.872,-0.000,0.002,0.000,8.649,-9.610,-7.688,0.000,0,19.432,7.940,-32.865,0.462,-0.302,0.625,-0.552,-0.010,-0.005,0.373,-5.741,1,1,14156,14218,14188,14168,-113.711,-87.823,14.080,0,0,0,0,0,0,0
1328890,1,938.182,644.622,650.261,42.530,-0.001,-0.000,0.173,0.139,0.364,-2.478,-9.866,0.001,0.002,0.000,0.961,-3.844,-0.961,0.000,0,19.782,7.800,-33.789,0.462,-0.302,0.625,-0.552,0.000,0.000,0.369,-5.680,1,1,14158,14216,14194,14164,-113.745,-87.887,14.090,0,0,0,0,0,0,0
1329890,1,938.193,644.527,650.261,42.530,-0.001,-0.000,0.063,0.046,0.370,-2.484,-9.860,0.001,0.002,0.000,0.000,-3.844,2.883,0.000,0,19.656,7.520,-34.055,0.462,-0.302,0.625,-0.552,-0.003,0.005,0.364,-5.739,1,1,14160,14217,14186,14160,-113.747,-87.827,14.113,0,0,0,0,0,0,0
1330890,1,938.201,644.453,650.261,42.540,-0.001,-0.000,0.068,0.035,0.372,-2.471,-9.874,0.001,0.001,0.000,4.805,-2.883,0.000,0.000,0,19.530,7.954,-34.307,0.462,-0.302,0.625,-0.552,0.001,-0.003,0.375,-5.832,1,1,14158,14220,14188,14164,-113.774,-87.853,14.051,0,0,0,0,0,0,0
1331890,1,938.244,644.073,650.261,42.550,-0.001,-0.001,0.072,-0.316,0.364,-2.472,-9.879,-0.000,0.001,0.000,1.922,-8.649,-15.376,0.000,0,19.796,7.674,-34.167,0.461,-0.302,0.625,-0.552,0.000,0.000,0.380,-5.846,1,1,14162,14213,14192,14162,-113.798,-87.891,14.039,0,0,0,0,0,0,0
1332890,1,938.201,644.453,650.261,42.560,-0.001,-0.000,0.145,0.062,0.369,-2.468,-9.869,0.001,0.001,0.000,11.532,-5.766,-14.415,0.000,0,19.684,7.576,-32.921,0.461,-0.302,0.625,-0.552,0.009,-0.007,0.370,-5.802,1,1,14158,14222,14189,14164,-113.822,-87.924,14.047,0,0,0,0,0,0,0
1333890,1,938.199,644.469,650.261,42.570,-0.001,-0.000,0.101,0.066,0.359,-2.472,-9.873,0.001,0.002,0.000,3.844,-2.883,-7.688,0.000,0,19.418,7.660,-33.411,0.461,-0.302,0.625,-0.552,-0.001,-0.000,0.374,-5.792,1,1,14156,14224,14186,14162,-113.836,-87.914,14.050,0,0,0,0,0,0,0
1334890,1,938.186,644.585,650.261,42.570,-0.001,-0.000,0.212,0.101,0.363,-2.480,-9.874,-0.000,0.001,0.000,8.649,-3.844,-13.454,0.000,0,19.488,7.744,-33.789,0.461,-0.302,0.625,-0.552,0.002,0.007,0.377,-5.651,1,1,14144,14216,14193,14165,-113.851,-87.892,14.053,0,0,0,0,0,0,0
1335890,1,938.199,644.469,650.261,42.580,-0.001,-0.000,0.101,0.024,0.366,-2.471,-9.873,0.001,0.002,0.000,8.649,-3.844,-9.610,0.000,0,19.390,7.968,-32.991,0.461,-0.302,0.625,-0.553,0.000,-0.000,0.374,-5.763,1,1,14154,14220,14188,14162,-113.865,-87.874,14.039,0,0,0,0,0,0,0
1336889,1,938.215,644.334,650.261,42.590,-0.001,-0.000,0.118,-0.112,0.366,-2.475,-9.860,0.001,0.002,-0.001,8.649,-2.883,-11.532,0.000,0,19.600,7.968,-33.019,0.461,-0.302,0.625,-0.553,-0.000,0.007,0.362,-5.748,1,1,14150,14224,14187,14168,-113.875,-87.856,14.050,0,0,0,0,0,0,0
1337890,1,938.180,644.641,650.261,42.590,-0.001,-0.000,0.147,0.181,0.367,-2.480,-9.878,0.001,0.001,-0.001,6.727,-3.844,1.922,0.000,0,19.558,7.940,-33.803,0.461,-0.302,0.625,-0.553,-0.004,0.005,0.381,-5.720,1,1,14160,14218,14185,14163,-113.892,-87.837,14.071,0,0,0,0,0,0,0
1338890,1,938.229,644.205,650.261,42.600,-0.001,-0.000,0.131,-0.291,0.370,-2.474,-9.879,0.001,0.001,0.000,6.727,-3.844,-0.961,0.000,0,19.446,7.716,-34.797,0.461,-0.302,0.625,-0.553,-0.000,-0.000,0.381,-5.680,1,1,14131,14218,14184,14161,-113.912,-87.855,14.050,0,0,0,0,0,0,0
1339890,1,938.222,644.266,650.261,42.610,-0.001,0.000,0.098,-0.211,0.367,-2.471,-9.878,-0.000,0.001,0.000,8.649,-4.805,-15.376,0.000,0,19.964,8.066,-33.621,0.461,-0.301,0.625,-0.553,-0.004,-0.004,0.379,-5.735,1,1,14192,14216,14184,14162,-113.932,-87.858,14.059,0,0,0,0,0,0,0
1340890,1,938.171,644.717,650.261,42.620,-0.001,-0.000,0.096,0.279,0.367,-2.472,-9.873,0.001,0.002,0.000,11.532,-2.883,-17.298,0.000,0,19.082,8.220,-34.195,0.461,-0.301,0.625,-0.553,0.000,0.000,0.374,-5.803,1,1,14188,14221,14185,14164,-113.951,-87.866,14.047,0,0,0,0,0,0,0
1341890,1,938.199,644.469,650.261,42.620,-0.001,-0.000,0.153,0.004,0.377,-2.479,-9.884,-0.000,0.001,0.000,9.610,-1.922,-11.532,0.000,0,19.516,7.660,-33.971,0.461,-0.301,0.625,-0.553,0.005,-0.002,0.387,-5.718,1,1,14150,14217,14192,14164,-113.963,-87.847,14.071,0,0,0,0,0,0,0
1342890,1,938.189,644.564,650.261,42.620,-0.001,-0.000,0.290,0.025,0.367,-2.472,-9.873,0.001,0.001,0.000,6.727,-1.922,0.000,0.000,0,19.194,7.506,-32.725,0.460,-0.301,0.625,-0.553,0.000,-0.000,0.374,-5.574,1,1,14126,14212,14188,14164,-113.990,-87.868,14.046,0,0,0,0,0,0,0
1343889,1,938.176,644.673,650.261,42.630,-0.001,-0.000,0.155,0.106,0.371,-2.467,-9.872,-0.000,0.001,0.000,4.805,-7.688,-13.454,0.000,0,19.124,7.604,-33.971,0.460,-0.301,0.626,-0.553,0.019,-0.013,0.372,-5.595,1,1,14138,14228,14188,14161,-114.032,-87.975,14.047,0,0,0,0,0,0,0
1344890,1,938.210,644.377,650.261,42.640,-0.001,-0.000,0.085,-0.127,0.364,-2.473,-9.858,0.001,0.002,0.000,2.883,-3.844,0.000,0.000,0,19.418,7.786,-33.817,0.460,-0.301,0.626,-0.553,0.001,-0.003,0.360,-5.732,1,1,14168,14216,14181,14159,-114.029,-87.897,14.083,0,0,0,0,0,0,0
1345890,1,938.189,644.559,650.261,42.640,-0.001,-0.000,0.155,0.052,0.365,-2.475,-9.868,0.001,0.002,0.000,12.493,-0.961,-18.259,0.000,0,19.712,7.380,-33.551,0.460,-0.301,0.626,-0.553,0.000,0.000,0.370,-5.692,1,1,14157,14224,14186,14162,-114.039,-87.882,14.075,0,0,0,0,0,0,0
1346890,1,938.180,644.643,650.261,42.650,-0.001,-0.001,0.113,0.127,0.356,-2.467,-9.868,0.001,0.002,0.000,2.883,-2.883,-0.961,0.000,0,19.796,7.940,-33.131,0.460,-0.301,0.626,-0.553,-0.010,-0.007,0.368,-5.679,1,1,14158,14221,14189,14162,-114.069,-87.901,14.085,0,0,0,0,0,0,0
1347890,1,938.205,644.419,650.261,42.660,-0.001,-0.001,0.100,-0.097,0.360,-2.477,-9.862,0.001,0.002,0.000,7.688,-3.844,-15.376,0.000,0,19.656,8.150,-33.061,0.460,-0.301,0.626,-0.553,-0.000,0.000,0.365,-5.697,1,1,14154,14218,14192,14167,-114.085,-87.909,14.088,0,0,0,0,0,0,0
1348890,1,938.176,644.675,650.261,42.670,-0.001,-0.001,0.100,0.158,0.359,-2.468,-9.879,-0.000,0.002,0.000,11.532,3.844,-2.883,0.000,0,19.054,7.786,-32.571,0.460,-0.301,0.626,-0.553,-0.009,-0.007,0.379,-5.694,1,1,14150,14217,14187,14168,-114.095,-87.887,14.076,0,0,0,0,0,0,0
1349890,1,938.168,644.744,650.261,42.670,-0.001,-0.001,0.114,0.232,0.365,-2.477,-9.872,-0.000,0.001,0.000,3.844,-2.883,0.000,0.000,0,19.614,8.150,-32.893,0.460,-0.301,0.626,-0.553,0.000,-0.000,0.374,-5.703,1,1,14144,14222,14184,14167,-114.109,-87.880,14.074,0,0,0,0,0,0,0
1350890,1,938.250,644.017,650.261,42.680,-0.001,-0.001,-0.071,-0.417,0.361,-2.481,-9.876,0.001,0.002,0.000,8.649,-2.883,-16.337,0.000,0,20.286,8.136,-33.453,0.460,-0.300,0.625,-0.554,-0.021,0.009,0.380,-5.859,1,1,14158,14226,14190,14164,-114.093,-87.775,14.093,0,0,0,0,0,0,0
1351890,1,938.184,644.607,650.261,42.690,-0.001,-0.001,0.170,0.140,0.366,-2.478,-9.874,0.001,0.001,0.000,2.883,-5.766,-11.532,0.000,0,19.544,7.576,-34.125,0.460,-0.300,0.626,-0.554,-0.000,0.000,0.377,-5.730,1,1,14135,14220,14188,14164,-114.135,-87.877,14.077,0,0,0,0,0,0,0
1352890,1,938.207,644.398,650.261,42.690,-0.001,-0.001,0.108,-0.075,0.369,-2.479,-9.880,0.001,0.002,0.000,7.688,-2.883,0.000,0.000,0,19.936,8.276,-34.405,0.460,-0.300,0.626,-0.554,0.000,0.000,0.383,-5.725,1,1,14157,14217,14192,14160,-114.148,-87.862,14.078,0,0,0,0,0,0,0
1353890,1,938.171,644.723,650.261,42.700,-0.001,-0.001,0.145,0.263,0.372,-2.478,-9.867,0.001,0.001,0.000,2.883,-4.805,-7.688,0.000,0,19.362,8.220,-33.509,0.460,-0.300,0.626,-0.554,0.006,-0.003,0.370,-5.749,1,1,14123,14213,14189,14166,-114.158,-87.876,14.090,0,0,0,0,0,0,0
1354890,1,938.184,644.607,650.261,42.710,-0.001,-0.001,0.070,0.143,0.364,-2.477,-9.863,-0.000,0.002,0.000,5.766,-5.766,11.532,0.000,0,19.698,8.108,-32.627,0.460,-0.300,0.626,-0.554,0.000,0.000,0.366,-5.747,1,1,14157,14219,14196,14164,-114.182,-87.887,14.087,0,0,0,0,0,0,0
1355890,1,938.204,644.429,650.261,42.710,-0.001,-0.001,0.078,-0.027,0.367,-2.477,-9.861,0.001,0.002,0.000,14.415,-5.766,-7.688,0.000,0,19.334,8.136,-32.627,0.459,-0.300,0.626,-0.554,0.005,0.004,0.364,-5.758,1,1,14158,14221,14186,14163,-114.198,-87.883,14.058,0,0,0,0,0,0,0
1356890,1,938.180,644.641,650.261,42.720,-0.001,-0.001,0.111,0.150,0.365,-2.480,-9.866,0.001,0.002,0.000,8.649,-9.610,-20.181,0.000,0,19.698,8.486,-33.453,0.460,-0.300,0.626,-0.554,-0.000,0.000,0.369,-5.696,1,1,14166,14220,14194,14160,-114.213,-87.883,14.102,0,0,0,0,0,0,0
1357889,1,938.205,644.416,650.261,42.730,-0.001,-0.001,0.125,-0.103,0.364,-2.474,-9.869,-0.000,0.002,0.000,2.883,-2.883,-0.961,0.000,0,19.852,8.164,-34.321,0.459,-0.300,0.626,-0.554,0.006,-0.001,0.371,-5.658,1,1,14155,14222,14189,14160,-114.241,-87.923,14.058,0,0,0,0,0,0,0
1358890,1,938.175,644.688,650.261,42.740,-0.001,-0.001,0.097,0.168,0.358,-2.478,-9.867,-0.000,0.002,0.000,4.805,0.000,0.000,0.000,0,19.082,7.772,-33.705,0.459,-0.300,0.627,-0.554,-0.000,0.000,0.370,-5.690,1,1,14141,14211,14173,14161,-114.259,-87.924,14.090,0,0,0,0,0,0,0
1359890,1,938.187,644.583,650.261,42.740,-0.001,-0.001,0.106,0.057,0.365,-2.471,-9.870,0.001,0.001,0.000,6.727,-7.688,-5.766,0.000,0,19.138,8.038,-32.865,0.459,-0.300,0.626,-0.554,-0.000,-0.000,0.372,-5.673,1,1,14156,14223,14192,14166,-114.266,-87.882,14.043,0,0,0,0,0,0,0
1360890,1,938.206,644.406,650.261,42.750,-0.001,-0.000,0.135,-0.188,0.366,-2.483,-9.873,-0.000,0.001,0.000,0.000,-2.883,-3.844,0.000,0,19.292,8.066,-33.719,0.459,-0.299,0.626,-0.554,-0.000,0.003,0.377,-5.563,1,1,14139,14216,14181,14168,-114.283,-87.867,14.092,0,0,0,0,0,0,0
1361890,1,938.176,644.680,650.261,42.760,-0.001,-0.000,0.134,0.114,0.361,-2.471,-9.870,-0.000,0.001,0.000,8.649,-6.727,-16.337,0.000,0,19.446,7.828,-33.649,0.459,-0.300,0.626,-0.554,-0.008,0.002,0.371,-5.641,1,1,14127,14220,14194,14161,-114.294,-87.858,14.053,0,0,0,0,0,0,0
1362890,1,938.172,644.712,650.261,42.770,-0.001,-0.000,0.152,0.112,0.364,-2.469,-9.879,0.001,0.002,0.000,5.766,-3.844,-14.415,0.000,0,19.796,7.716,-33.439,0.459,-0.299,0.626,-0.554,-0.015,-0.006,0.379,-5.580,1,1,14154,14222,14192,14161,-114.299,-87.827,14.088,0,0,0,0,0,0,0
1363889,1,938.207,644.400,650.261,42.770,-0.001,-0.000,0.045,-0.158,0.370,-2.473,-9.874,0.001,0.002,0.000,3.844,-1.922,-7.688,0.000,0,19.586,7.730,-33.187,0.459,-0.299,0.626,-0.555,-0.000,0.000,0.376,-5.678,1,1,14159,14219,14187,14157,-114.321,-87.855,14.051,0,0,0,0,0,0,0
1364890,1,938.247,644.049,650.261,42.770,-0.001,-0.000,0.077,-0.509,0.375,-2.473,-9.870,0.001,0.002,0.000,6.727,-5.766,-13.454,0.000,0,19.712,8.248,-34.335,0.459,-0.299,0.626,-0.555,0.000,-0.005,0.372,-5.653,1,1,14162,14218,14200,14164,-114.331,-87.839,14.078,0,0,0,0,0,0,0
1365889,1,938.188,644.567,650.261,42.780,-0.001,-0.000,0.154,-0.005,0.377,-2.467,-9.870,0.001,0.001,0.000,9.610,-1.922,-12.493,0.000,0,19.124,7.814,-33.733,0.459,-0.299,0.626,-0.555,0.000,-0.000,0.371,-5.609,1,1,14145,14223,14180,14159,-114.335,-87.812,14.023,0,0,0,0,0,0,0
1366890,1,938.198,644.480,650.261,42.790,-0.001,-0.000,0.049,-0.031,0.372,-2.472,-9.866,0.001,0.002,0.000,4.805,-6.727,-14.415,0.000,0,19.642,8.178,-33.845,0.459,-0.299,0.626,-0.555,0.002,-0.002,0.367,-5.732,1,1,14159,14219,14188,14168,-114.364,-87.855,14.063,0,0,0,0,0,0,0
1367890,1,938.177,644.662,650.261,42.790,-0.001,-0.000,0.158,0.074,0.370,-2.479,-9.866,0.001,0.002,0.000,6.727,-3.844,-11.532,0.000,0,19.348,8.612,-33.495,0.459,-0.299,0.627,-0.555,0.003,-0.002,0.369,-5.574,1,1,14162,14230,14192,14164,-114.381,-87.870,14.101,0,0,0,0,0,0,0
1368890,1,938.197,644.490,650.261,42.800,-0.001,-0.000,0.107,-0.126,0.364,-2.467,-9.878,-0.000,0.002,0.000,8.649,-6.727,-10.571,0.000,0,19.194,8.108,-33.229,0.458,-0.299,0.627,-0.555,0.000,-0.000,0.378,-5.563,1,1,14160,14222,14197,14159,-114.406,-87.888,14.013,0,0,0,0,0,0,0
1369890,1,938.200,644.461,650.261,42.810,-0.001,-0.000,0.003,-0.104,0.372,-2.479,-9.869,-0.000,0.002,0.000,5.766,-5.766,-14.415,0.000,0,19.194,8.080,-33.369,0.458,-0.299,0.627,-0.555,0.014,-0.001,0.373,-5.691,1,1,14162,14221,14192,14164,-114.429,-87.912,14.062,0,0,0,0,0,0,0
1370890,1,938.205,644.416,650.261,42.820,-0.001,0.000,0.052,-0.153,0.356,-2.469,-9.872,0.001,0.001,0.000,8.649,-4.805,-19.220,0.000,0,19.600,8.584,-34.223,0.458,-0.299,0.627,-0.555,-0.000,-0.000,0.372,-5.664,1,1,14160,14222,14187,14166,-114.452,-87.939,14.035,0,0,0,0,0,0,0
1371890,1,938.195,644.503,650.261,42.820,-0.001,0.000,0.064,-0.038,0.360,-2.469,-9.866,-0.000,0.002,0.000,10.571,-2.883,-17.298,0.000,0,19.670,8.136,-32.683,0.458,-0.299,0.627,-0.555,0.007,-0.006,0.366,-5.697,1,1,14128,14216,14190,14162,-114.469,-87.957,14.059,0,0,0,0,0,0,0
1372890,1,938.192,644.538,650.261,42.830,-0.001,0.000,0.056,0.017,0.360,-2.473,-9.869,0.001,0.002,0.000,4.805,-5.766,-1.922,0.000,0,19.516,8.052,-32.627,0.458,-0.299,0.627,-0.555,0.002,-0.001,0.371,-5.715,1,1,14141,14220,14188,14164,-114.472,-87.918,14.057,0,0,0,0,0,0,0
1373890,1,938.204,644.427,650.261,42.830,-0.001,-0.000,0.103,-0.145,0.365,-2.471,-9.870,-0.000,0.001,0.000,5.766,-7.688,-9.610,0.000,0,19.782,8.262,-33.117,0.458,-0.299,0.627,-0.555,0.003,-0.006,0.372,-5.614,1,1,14153,14218,14194,14168,-114.491,-87.908,14.065,0,0,0,0,0,0,0
1374890,1,938.187,644.575,650.261,42.840,-0.001,0.000,0.102,0.026,0.356,-2.474,-9.867,-0.000,0.001,0.000,3.844,-1.922,0.000,0.000,0,19.250,7.968,-32.025,0.458,-0.299,0.627,-0.555,0.000,0.000,0.369,-5.670,1,1,14159,14221,14184,14160,-114.519,-87.936,14.069,0,0,0,0,0,0,0
1375890,1,938.214,644.340,650.261,42.850,-0.001,0.000,0.013,-0.146,0.358,-2.485,-9.868,0.001,0.002,0.000,14.415,3.844,-7.688,0.000,0,19.054,8.150,-33.117,0.458,-0.298,0.627,-0.555,-0.000,-0.000,0.372,-5.781,1,1,14164,14229,14195,14167,-114.527,-87.922,14.124,0,0,0,0,0,0,0
1376890,1,938.168,644.747,650.261,42.860,-0.001,0.000,0.225,0.190,0.364,-2.471,-9.863,-0.000,0.002,0.000,0.961,-2.883,-0.961,0.000,0,19.334,7.954,-33.117,0.458,-0.298,0.627,-0.555,-0.002,0.001,0.365,-5.583,1,1,14154,14220,14192,14164,-114.533,-87.876,14.053,0,0,0,0,0,0,0
1377890,1,938.191,644.543,650.261,42.860,-0.002,0.000,0.093,-0.048,0.364,-2.477,-9.874,-0.000,0.001,0.000,6.727,-6.727,-0.961,0.000,0,19.810,7.772,-33.075,0.458,-0.298,0.627,-0.555,0.000,0.000,0.376,-5.585,1,1,14154,14219,14196,14164,-114.554,-87.889,14.074,0,0,0,0,0,0,0
1378890,1,938.173,644.699,650.261,42.880,-0.001,0.000,0.165,0.075,0.364,-2.479,-9.872,-0.000,0.002,0.000,3.844,-4.805,-0.961,0.000,0,19.698,8.122,-33.453,0.458,-0.298,0.627,-0.555,-0.001,0.002,0.375,-5.537,1,1,14152,14224,14194,14170,-114.567,-87.879,14.082,0,0,0,0,0,0,0
1379890,1,938.175,644.683,650.261,42.880,-0.001,0.000,0.052,0.107,0.369,-2.478,-9.873,-0.000,0.002,0.000,3.844,-2.883,-7.688,0.000,0,19.852,8.010,-32.641,0.458,-0.298,0.627,-0.555,0.000,-0.000,0.376,-5.664,1,1,14156,14220,14188,14162,-114.575,-87.859,14.079,0,0,0,0,0,0,0
1380890,1,938.206,644.414,650.261,42.880,-0.001,0.000,0.024,-0.117,0.370,-2.466,-9.878,-0.000,0.002,0.000,1.922,-2.883,-9.610,0.000,0,19.866,7.898,-34.083,0.458,-0.298,0.627,-0.556,-0.008,-0.011,0.377,-5.726,1,1,14153,14207,14188,14165,-114.584,-87.842,14.076,0,0,0,0,0,0,0
